,Subject ID,GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Leadership,Count: Competition,Gender,First Generation,work_experience_int
747,2288,59,12,56,1.0,A,3.77,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
748,2289,41,45,38,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
749,2290,41,95,0,3.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
750,2292,50,40,80,2.0,R,3.35,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
751,2293,29,98,0,4.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0,Male,0.0,0.0
752,2294,50,98,38,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
753,2295,67,28,80,2.0,R,2.93,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
754,2296,90,56,98,3.0,A,3.33,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,335.0
755,2297,74,98,15,3.0,A,4.0,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
756,2299,87,83,80,3.0,R,3.56,0,0,0,0,0,2,0,0,0,0,1,Female,0.0,0.0
757,2302,79,71,80,1.0,A,3.25,0,0,1,0,1,1,0,0,0,0,0,Female,0.0,1399.0
758,2303,87,52,80,1.0,A,3.1,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,1034.0
759,2305,95,60,93,1.0,A,3.8,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2040.0
760,2306,71,37,15,1.0,A,3.95,0,0,1,0,2,1,0,0,0,0,0,Female,0.0,61.0
761,2307,85,90,38,1.0,A,3.9,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,669.0
762,2308,96,25,54,1.0,A,3.67,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
763,2309,59,92,0,4.0,R,4.0,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
764,2313,16,37,56,3.0,R,3.73,0,0,0,0,1,2,0,0,0,0,0,Male,0.0,0.0
765,2314,67,28,80,4.0,A,3.92,0,0,1,0,0,3,0,0,0,0,0,Female,0.0,849.0
766,2316,33,75,15,4.0,A,3.62,1,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
767,2317,54,90,7,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1156.0
768,2318,45,83,15,3.0,D,3.58,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
769,2320,95,68,56,3.0,A,3.97,0,0,1,0,0,0,2,0,0,0,0,Male,0.0,1033.0
770,2322,63,98,15,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
771,2323,97,56,38,3.0,A,3.41,0,1,0,0,0,0,2,0,1,1,0,Male,0.0,4751.0
772,2324,81,48,80,4.0,A,3.73,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,1370.0
773,2327,99,68,56,1.0,R,3.85,0,0,0,0,0,1,0,0,2,2,0,Female,0.0,0.0
774,2328,54,64,38,3.0,R,3.92,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
775,2330,37,90,15,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
776,2331,22,90,15,3.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,31.0
777,2332,99,71,80,2.0,A,3.28,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,2158.0
778,2334,79,6,80,3.0,R,3.62,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
779,2336,59,98,15,4.0,R,4.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
780,2337,67,95,38,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
781,2338,45,98,15,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
782,2341,50,48,15,2.0,D,2.61,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
783,2342,59,98,15,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
784,2343,25,88,15,2.0,R,3.53,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
785,2344,29,90,15,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Female,0.0,0.0
786,2346,95,71,93,1.0,R,3.4,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
787,2348,97,37,80,1.0,R,3.85,1,0,0,0,0,0,1,0,1,1,0,Male,0.0,0.0
788,2349,37,95,15,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,730.0
789,2350,95,8,56,2.0,A,3.43,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,2283.0
790,2352,63,98,56,4.0,R,2.67,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
791,2353,90,64,98,2.0,A,3.94,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
792,2359,50,71,38,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
793,2360,99,64,98,4.0,A,3.93,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
794,2361,87,25,56,2.0,A,3.38,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2863.0
795,2362,81,40,56,1.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
796,2363,54,6,80,4.0,D,3.22,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
797,2364,37,12,56,4.0,A,3.89,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,2250.0
798,2365,71,32,56,4.0,A,3.71,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2099.0
799,2366,85,48,98,1.0,R,3.97,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
800,2367,74,15,80,1.0,A,3.83,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
801,2368,25,8,56,3.0,R,3.82,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
802,2369,45,56,15,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,731.0
803,2370,71,40,15,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
804,2373,54,98,38,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
805,2374,87,86,56,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
806,2375,95,90,80,1.0,R,3.33,0,0,1,0,0,1,1,0,0,0,0,Male,0.0,0.0
807,2376,99,52,80,1.0,A,3.69,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1309.0
808,2378,29,98,15,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
809,2379,67,98,56,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
810,2381,79,6,80,3.0,D,3.44,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
811,2382,67,86,15,1.0,R,3.0,0,0,0,0,2,0,0,0,0,0,0,Female,0.0,0.0
812,2383,79,25,93,2.0,R,3.69,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
813,2384,74,94,15,3.0,R,3.33,0,0,0,0,0,0,1,1,0,0,0,Female,0.0,0.0
814,2385,33,98,15,3.0,A,4.0,0,0,0,0,0,1,0,1,0,0,0,Male,0.0,0.0
815,2386,41,95,15,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,1,Female,0.0,61.0
816,2387,99,48,93,1.0,R,3.7,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
817,2388,74,71,80,3.0,A,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
818,2389,54,98,15,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
819,2390,85,71,56,4.0,D,3.32,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
820,2394,32,25,35,1.0,A,3.51,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,914.0
821,2395,90,86,98,1.0,R,3.94,0,0,0,0,0,1,1,0,0,0,0,Male,0.0,0.0
822,2397,89,78,98,1.0,R,3.21,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
823,2399,54,80,15,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
824,2400,29,18,80,2.0,R,3.45,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
825,2401,94,86,56,1.0,A,3.91,0,0,1,0,0,1,0,1,0,0,0,Female,0.0,607.0
826,2402,97,71,80,1.0,R,3.73,0,0,0,0,0,1,2,0,0,0,0,Female,0.0,0.0
827,2403,22,15,56,4.0,A,3.45,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,2100.0
828,2404,41,3,15,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,275.0
829,2405,63,6,80,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
830,2406,96,48,15,3.0,R,3.51,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
831,2407,97,90,98,1.0,R,3.94,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
832,2408,81,52,80,1.0,R,3.62,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
833,2409,90,40,38,3.0,A,3.11,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,363.0
834,2410,99,56,93,2.0,R,3.87,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
835,2411,81,48,56,4.0,A,4.0,1,0,0,0,0,2,0,0,0,0,0,Female,1.0,1399.0
836,2412,50,95,15,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
837,2414,87,64,93,1.0,R,3.94,0,0,0,0,0,2,0,0,1,1,0,Female,0.0,0.0
838,2415,63,90,38,4.0,A,3.55,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
839,2416,16,28,15,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
840,2417,45,95,0,3.0,R,3.67,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
841,2418,41,78,38,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
842,2421,79,98,56,4.0,A,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
843,2422,67,98,0,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
844,2423,71,95,15,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
845,2425,45,40,15,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
846,2426,50,86,56,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
847,2427,67,98,15,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
848,2428,81,6,56,4.0,A,3.95,0,0,1,0,0,2,0,1,0,0,0,Female,1.0,3256.0
849,2429,54,90,15,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
850,2430,81,94,56,4.0,R,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
851,2432,63,98,15,4.0,A,3.0,0,0,0,0,0,0,1,0,0,0,1,Female,0.0,426.0
852,2433,50,98,38,1.0,D,1.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
853,2434,63,98,7,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,31.0
854,2437,67,98,38,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
855,2438,50,88,15,4.0,D,2.0,0,0,0,0,0,1,1,0,0,0,1,Female,0.0,0.0
856,2439,50,95,15,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
857,2440,90,52,93,1.0,A,3.37,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
858,2442,99,67,82,1.0,A,3.55,0,0,1,0,0,1,0,0,1,1,0,Female,0.0,944.0
859,2444,85,56,56,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,394.0
860,2445,54,32,56,4.0,A,3.39,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
861,2446,97,71,80,4.0,A,3.76,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,5965.0
862,2447,51,73,17,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,1067.0
863,2450,93,35,92,3.0,R,3.98,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
864,2451,87,75,80,3.0,A,3.7,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
865,2452,74,4,38,4.0,A,3.94,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,1615.0
866,2454,82,43,82,1.0,A,3.66,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
867,2455,60,63,59,4.0,A,2.44,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1492.0
868,2456,30,73,42,3.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
869,2457,23,97,7,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
870,2459,71,48,93,1.0,A,3.61,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,2407.0
871,2461,41,86,15,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,761.0
872,2462,38,79,0,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,33176.0
873,2463,10,1,7,2.0,D,2.89,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
874,2465,30,8,82,3.0,A,3.65,0,0,1,0,0,2,0,0,0,0,1,Female,0.0,4354.0
875,2469,99,79,93,1.0,A,3.79,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
876,2471,60,73,59,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,639.0
877,2472,92,21,38,4.0,A,3.23,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,332.0
878,2473,47,27,17,4.0,R,3.94,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
879,2474,85,20,17,4.0,A,3.79,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1736.0
880,2475,42,89,17,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
881,2478,90,75,56,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
882,2479,51,6,42,4.0,D,2.94,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
883,2480,98,91,59,1.0,A,3.99,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,2192.0
884,2481,55,82,42,4.0,A,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
885,2482,82,43,93,2.0,R,3.84,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
886,2484,82,20,59,1.0,A,3.12,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,519.0
887,2486,96,25,54,1.0,A,3.73,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
888,2491,42,4,59,4.0,R,3.39,0,0,0,0,2,0,0,0,0,0,0,Female,0.0,0.0
889,2492,51,89,0,3.0,A,3.82,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
890,2493,75,95,17,4.0,D,1.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
891,2494,92,47,93,2.0,R,3.95,1,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
892,2495,89,57,93,1.0,A,3.47,1,0,0,0,0,0,0,0,0,0,0,Male,0.0,2160.0
893,2496,90,63,93,1.0,A,3.72,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
894,2497,78,41,54,2.0,A,3.84,1,0,0,0,0,2,0,0,0,0,0,Female,0.0,792.0
895,2499,81,28,80,2.0,A,3.81,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,2220.0
896,2500,51,70,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,974.0
897,2501,92,59,93,2.0,A,3.67,1,0,0,0,0,1,0,0,1,1,0,Male,1.0,1978.0
898,2503,80,87,17,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
899,2505,32,25,35,1.0,A,3.51,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
900,2506,79,71,80,1.0,A,3.25,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
901,2511,23,12,42,1.0,D,3.31,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
902,2512,30,70,42,1.0,A,3.56,0,0,1,0,1,0,0,0,0,0,1,Female,0.0,1188.0
903,2513,63,25,38,1.0,A,3.45,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,608.0
904,2514,34,79,59,1.0,D,2.97,0,0,1,0,0,0,0,2,1,1,0,Female,0.0,0.0
905,2515,80,97,17,2.0,D,2.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
906,2516,88,51,0,1.0,A,4.0,0,0,1,0,0,0,2,0,0,0,0,Female,0.0,0.0
907,2517,97,59,82,2.0,A,3.7,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,1035.0
908,2518,88,47,42,1.0,A,3.42,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,820.0
909,2519,36,95,38,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
910,2521,92,56,93,1.0,R,3.81,0,0,0,0,1,0,1,0,0,0,0,Female,0.0,0.0
911,2522,68,87,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,3,Male,0.0,0.0
912,2523,55,93,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
913,2524,88,55,98,1.0,R,3.69,0,0,0,0,0,0,1,1,0,0,0,Female,0.0,0.0
914,2526,85,20,59,2.0,A,3.03,0,0,1,0,2,0,0,1,0,0,0,Female,1.0,4721.0
915,2527,60,93,59,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
916,2528,60,97,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
917,2530,55,47,59,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,822.0
918,2531,68,39,59,3.0,R,3.89,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
919,2532,98,55,98,1.0,R,3.58,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
920,2533,64,51,42,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,913.0
921,2534,98,95,82,2.0,R,3.64,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
922,2535,75,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
923,2536,82,35,93,2.0,R,3.3,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
924,2537,26,63,42,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,1645.0
925,2538,92,76,93,1.0,R,3.93,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
926,2539,30,63,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
927,2540,75,39,93,3.0,R,3.36,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
928,2541,68,97,17,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,1,Female,0.0,215.0
929,2542,47,39,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
930,2543,64,95,17,3.0,R,3.0,0,0,0,0,0,0,0,0,1,1,0,Male,0.0,0.0
931,2544,47,79,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
932,2547,42,87,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
933,2548,19,97,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
934,2549,75,95,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
935,2550,34,97,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
936,2551,80,89,42,4.0,R,3.5,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
937,2552,42,97,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
938,2553,80,85,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,1,Female,0.0,1068.0
939,2554,55,95,42,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
940,2555,55,70,7,4.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0,Female,0.0,0.0
941,2556,98,39,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
942,2557,19,89,17,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,1,Male,0.0,1739.0
943,2558,51,67,17,4.0,D,2.87,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
944,2559,64,97,59,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
945,2560,47,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
946,2561,55,12,59,4.0,A,3.27,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
947,2562,64,93,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
948,2563,72,79,59,4.0,R,3.0,0,0,0,0,0,2,1,0,0,0,0,Male,0.0,0.0
949,2564,19,97,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
950,2565,47,73,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
951,2566,47,95,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
952,2567,68,87,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
953,2568,60,97,17,3.0,R,3.0,0,0,0,0,0,2,0,0,0,0,1,Female,0.0,0.0
954,2569,60,27,59,1.0,R,3.73,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
955,2570,30,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
956,2571,75,91,42,4.0,R,4.0,0,0,0,0,0,0,1,0,0,0,0,Female,0.0,0.0
957,2576,64,1,0,1.0,A,3.8,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,246.0
958,2577,73,78,54,4.0,R,4.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
959,2578,85,24,59,1.0,A,3.82,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,1829.0
960,2579,17,17,2,4.0,D,2.5,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
961,2580,72,31,42,3.0,A,3.63,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,642.0
962,2581,80,76,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
963,2582,60,95,42,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
964,2584,47,87,17,4.0,A,3.79,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,670.0
965,2585,95,59,93,1.0,R,3.66,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
966,2586,60,79,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
967,2587,51,97,17,2.0,D,3.0,0,0,0,0,0,1,1,0,0,0,1,Female,0.0,0.0
968,2588,35,51,18,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
969,2589,47,95,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,3,Female,0.0,0.0
970,2590,6,12,42,4.0,D,3.38,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
971,2592,38,79,7,4.0,A,3.0,0,0,1,0,0,0,1,0,0,0,0,Male,0.0,519.0
972,2593,82,97,42,2.0,R,4.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
973,2594,19,85,2,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
974,2595,42,93,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
975,2598,85,79,59,4.0,A,3.77,0,0,1,0,0,3,0,0,0,0,0,Male,0.0,2133.0
976,2599,47,31,93,2.0,A,3.79,0,0,1,0,1,0,1,0,0,0,1,Female,0.0,1005.0
977,2600,42,89,17,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
978,2601,47,51,42,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
979,2602,80,87,17,4.0,A,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,151.0
980,2603,42,85,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
981,2604,60,73,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
982,2605,30,85,17,4.0,D,2.5,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
983,2606,68,97,7,4.0,A,3.0,1,0,0,0,0,0,0,0,0,0,0,Male,0.0,1371.0
984,2607,38,82,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
985,2608,14,97,17,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
986,2609,68,79,59,2.0,A,3.29,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1185.0
987,2610,98,51,82,1.0,R,4.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
988,2611,82,89,82,4.0,R,4.0,0,0,0,0,0,0,2,0,0,0,1,Male,0.0,0.0
989,2612,75,55,59,4.0,A,3.27,1,0,0,0,0,0,0,0,0,0,0,Male,0.0,1976.0
990,2613,64,97,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
991,2614,51,10,59,2.0,A,3.53,1,0,0,0,0,2,0,0,0,0,0,Female,1.0,700.0
992,2615,64,95,42,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
993,2616,47,97,17,1.0,D,4.0,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
994,2617,64,97,17,4.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
995,2618,0,0,0,4.0,A,3.0,1,0,0,0,0,1,0,0,0,0,0,Male,0.0,1310.0
996,2619,47,97,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
997,2620,55,97,17,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,1,Female,0.0,0.0
998,2621,55,70,59,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
999,2622,23,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1000,2623,60,97,17,4.0,R,3.0,0,0,0,0,0,0,1,0,0,0,0,Female,0.0,0.0
1001,2624,42,95,17,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
