Subject ID,GRE Verbal Percentile,GRE Quant Percentile,GRE Analytical Percentile,Tier of Undergraduate Institution,Admission Decision,GPA,Master's Held,Doctorate Held,Special Degree Held,Awards: Arts,Awards: Scholastic,Awards: Research,Awards: Service,Awards: Leadership,Awards: Competitions,Gender,First Generation,Work Experience,American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,Not Reported,White
1828,78,48,93,4.0,A,3.95,0,0,0,0,3,0,0,0,0,0,0.0,3.16986301369863,0,0,0,0,0,0,1
4218,52,83,17,1.0,D,3.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1857,99,80,98,3.0,R,3.46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2238,54,92,56,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3030,52,92,42,1.0,R,4.0,0,1,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
1461,96,61,54,4.0,A,2.93,0,0,0,0,2,0,0,0,0,1,1.0,3.4986301369863013,0,0,0,0,0,1,0
3816,65,72,59,1.0,D,2.8,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3867,80,91,59,2.0,R,3.51,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1804,89,80,0,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,8.26027397260274,0,0,0,0,0,1,0
2105,98,71,80,4.0,R,3.73,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1536,97,33,78,2.0,R,3.82,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3915,98,86,59,4.0,R,3.74,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2438,50,88,15,1.0,D,2.0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2551,80,89,42,1.0,R,3.5,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2169,50,1,56,1.0,A,3.91,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1349,94,23,45,3.0,A,2.95,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0
2078,8,45,38,3.0,D,2.97,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
2565,47,73,17,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3467,66,57,54,3.0,R,3.76,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0
1329,80,90,92,4.0,R,3.05,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2167,94,98,15,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,1.4191780821917808,0,0,0,0,0,1,0
3651,69,97,42,1.0,D,3.92,1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1706,36,84,35,2.0,R,4.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1457,93,75,78,1.0,A,3.75,0,0,0,0,0,0,0,0,0,0,0.0,0.4958904109589041,0,0,0,0,0,0,1
1300,97,83,49,3.0,R,3.9,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4186,34,88,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2346,95,71,93,4.0,R,3.4,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2523,55,93,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2432,63,98,15,1.0,A,3.0,0,0,0,0,0,1,0,0,1,0,0.0,1.167123287671233,0,0,0,0,0,1,0
1265,83,20,73,1.0,R,3.83,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2934,64,70,59,3.0,A,3.93,0,0,0,0,1,0,0,0,0,0,0.0,2.4986301369863013,0,0,0,0,0,0,1
3187,61,89,42,1.0,D,3.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2930,51,70,17,1.0,R,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3204,73,97,18,1.0,D,3.0,0,0,0,0,0,0,0,0,2,1,0.0,0.5863013698630137,0,0,0,0,0,1,0
2048,79,18,38,1.0,A,2.97,0,0,0,0,0,0,0,0,0,0,1.0,4.583561643835616,0,0,0,0,0,0,1
3690,69,94,42,2.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2230,95,98,98,4.0,R,3.97,0,0,0,0,2,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1590,93,33,78,1.0,A,3.92,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3058,61,92,18,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1964,92,74,80,4.0,A,2.79,0,0,0,0,0,0,0,0,0,0,0.0,1.5013698630136987,0,0,0,0,0,1,0
2194,67,98,15,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1454,99,61,54,4.0,R,3.43,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4185,52,86,59,1.0,R,3.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1673,93,75,93,4.0,R,3.5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3631,73,35,8,3.0,D,2.45,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3150,27,17,82,3.0,R,3.52,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
2616,47,97,17,4.0,D,4.0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1966,99,88,49,3.0,R,3.88,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3509,35,87,18,2.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1929,99,37,54,4.0,R,3.92,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
3731,35,89,60,1.0,D,2.33,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2243,37,92,56,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.3315068493150685,0,0,0,0,0,1,0
1685,89,96,78,1.0,R,3.42,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3810,38,90,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3552,80,76,82,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2581,80,76,42,1.0,R,3.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1532,86,26,48,3.0,A,3.87,0,0,0,0,1,0,0,0,0,0,0.0,1.6602739726027398,0,0,0,0,0,0,1
1988,71,60,56,4.0,A,3.33,0,0,0,0,0,0,0,0,0,1,0.0,8.257534246575343,0,0,0,0,0,1,0
2579,17,17,2,1.0,D,2.5,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3312,61,92,0,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2988,47,97,42,1.0,R,3.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2094,0,0,0,1.0,A,3.59,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3148,91,30,60,4.0,R,3.89,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3617,65,89,42,1.0,A,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.3287671232876712,0,0,0,0,0,1,0
2233,67,98,38,1.0,R,3.0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,1,0,0,0,0,0
1637,84,15,54,4.0,A,3.24,0,0,0,0,1,0,0,0,0,0,0.0,2.9178082191780823,0,0,0,0,0,1,0
1956,29,92,15,3.0,A,3.0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3238,56,89,0,1.0,D,3.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3460,61,97,18,1.0,D,4.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1391,83,81,73,3.0,A,3.44,0,0,0,0,0,0,0,0,0,0,0.0,3.835616438356164,0,0,0,0,0,0,1
2925,64,79,17,1.0,D,3.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1373,28,98,11,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3625,96,84,82,3.0,A,4.0,0,0,0,0,3,0,0,0,0,0,0.0,1.5013698630136987,0,0,0,0,0,0,1
1285,80,39,73,3.0,R,3.84,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2835,90,70,59,4.0,R,3.5,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1681,87,57,97,4.0,R,3.62,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1283,99,94,49,3.0,R,3.59,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
4161,96,65,98,3.0,R,3.88,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
1318,97,82,45,4.0,A,3.64,0,0,0,0,1,0,0,0,0,1,0.0,14.263013698630138,0,0,0,0,0,1,0
3133,61,91,8,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1320,89,92,49,4.0,R,3.88,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1460,0,0,0,4.0,A,3.38,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3136,91,24,60,2.0,R,3.68,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3967,34,68,17,1.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3595,56,76,18,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3694,48,87,8,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3227,88,38,42,3.0,A,3.4,0,0,0,0,1,0,0,1,0,0,0.0,2.9178082191780823,0,0,0,0,0,0,1
2156,59,4,38,1.0,R,3.96,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3061,99,59,0,4.0,R,3.8,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2635,42,4,59,1.0,D,3.39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
2409,90,40,38,2.0,A,3.11,0,0,0,0,0,0,0,0,0,0,1.0,0.9945205479452055,0,0,0,0,0,0,1
3667,86,43,60,4.0,A,3.52,1,0,0,0,2,0,0,0,0,0,0.0,4.583561643835616,0,0,0,0,0,0,1
2111,87,32,80,1.0,R,3.63,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4294,88,77,82,4.0,A,3.99,0,0,0,0,2,1,0,0,0,0,0.0,1.7506849315068493,0,0,0,0,0,1,0
2244,36,83,38,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,4.33972602739726,0,0,0,0,0,1,0
4274,83,94,59,1.0,A,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.589041095890411,0,0,0,0,0,1,0
3304,52,81,18,1.0,R,3.0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1465,96,22,78,3.0,A,3.91,0,0,0,0,0,0,0,0,0,0,0.0,0.4191780821917808,0,0,0,0,0,0,1
2129,79,68,56,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1229,65,17,49,1.0,A,3.7,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
2058,96,90,15,3.0,D,2.43,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1523,93,56,48,1.0,R,4.0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4163,56,80,7,4.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1712,98,93,6,2.0,A,4.0,1,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1578,53,48,30,4.0,A,3.2,1,0,0,0,2,0,0,0,0,0,0.0,1.7506849315068493,0,0,1,0,0,0,0
3284,69,96,60,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3478,12,73,18,1.0,D,3.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1505,93,37,99,4.0,R,3.9,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3431,65,92,18,1.0,A,4.0,0,0,0,0,1,0,0,0,0,1,0.0,1.4136986301369863,0,0,0,0,0,1,0
3219,83,94,18,1.0,D,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
2133,92,37,38,4.0,R,3.05,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1805,89,60,93,4.0,R,3.76,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3317,86,62,60,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3387,56,91,60,2.0,A,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.5863013698630137,0,0,0,0,0,1,0
2589,47,95,42,1.0,R,4.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,1,0
1433,73,25,35,2.0,A,2.97,1,0,0,0,0,0,0,0,0,1,0.0,11.26027397260274,1,0,0,0,0,0,0
2972,94,70,93,4.0,A,4.0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0,0,1,0
3290,17,96,18,1.0,D,3.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
4081,69,42,82,4.0,R,3.56,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3829,69,91,41,1.0,D,3.0,1,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1594,53,84,35,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1967,36,6,56,1.0,A,3.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
1340,44,92,30,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4023,91,91,82,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3142,73,97,18,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1597,97,78,93,1.0,R,3.4538255338482493,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2606,68,97,7,1.0,A,3.0,1,0,0,0,0,0,0,0,0,1,0.0,3.756164383561644,0,0,0,0,0,1,0
2342,59,98,15,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1419,44,97,30,1.0,R,4.0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3383,39,84,18,2.0,D,3.33,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3684,48,94,8,2.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3213,17,55,8,1.0,D,2.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3006,90,45,56,4.0,A,3.41,0,0,0,0,0,0,0,0,0,0,0.0,5.087671232876712,0,0,0,1,0,0,0
2120,45,83,38,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2237,97,78,80,1.0,R,3.96,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1383,82,54,67,3.0,A,3.51,0,0,0,0,1,0,0,0,0,0,0.0,4.5917808219178085,0,0,0,0,0,0,1
2817,64,39,59,1.0,A,3.06,0,0,0,0,0,0,0,0,0,0,0.0,0.5863013698630137,0,0,0,0,0,0,1
2767,68,70,93,4.0,R,3.69,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2584,47,87,17,1.0,A,3.79,1,0,0,0,0,0,0,0,0,0,0.0,1.8356164383561644,0,0,0,0,0,1,0
3516,17,96,18,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2495,89,57,93,4.0,A,3.47,1,0,0,0,0,0,0,0,0,1,0.0,5.917808219178082,0,0,0,0,0,1,0
1556,73,75,35,2.0,A,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4286,56,23,41,3.0,A,3.77,0,0,0,0,0,0,0,0,0,0,0.0,5.756164383561644,0,0,0,1,0,0,0
2155,85,40,80,4.0,A,3.59,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1525,94,69,72,1.0,A,3.67,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1
2206,7,95,7,2.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2388,74,71,80,2.0,A,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2216,59,80,38,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4283,11,94,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1699,84,45,78,4.0,R,3.73,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3085,75,82,17,4.0,R,3.04,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1899,50,37,56,1.0,A,2.97,0,0,0,0,0,0,0,0,0,1,0.0,1.6657534246575343,0,0,0,0,0,0,1
1858,84,83,56,3.0,R,3.96,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1448,10,52,11,1.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1399,98,94,30,3.0,R,3.78,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1730,92,21,93,1.0,A,3.27,0,0,0,0,0,0,0,0,0,0,0.0,4.416438356164384,0,0,0,0,0,0,1
1719,28,8,54,3.0,A,3.75,1,0,0,0,0,1,0,0,0,0,0.0,2.5753424657534247,0,0,1,0,0,0,0
2975,98,67,93,4.0,A,3.86,0,0,0,0,1,0,0,0,0,0,0.0,2.756164383561644,0,0,0,0,0,0,1
2174,95,61,45,4.0,R,3.5,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2084,99,71,80,3.0,A,3.9,0,0,0,0,3,0,0,0,0,0,0.0,4.747945205479452,0,0,0,0,0,0,1
1431,61,68,49,1.0,A,3.12,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0
3689,73,91,42,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1367,89,64,92,3.0,R,3.59,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1937,63,94,15,1.0,R,3.0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0,0,0,0,0,1,0
4205,99,61,92,3.0,D,3.45,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2203,79,98,15,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4234,17,65,41,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3831,76,83,17,4.0,D,2.92,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1933,41,86,15,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2605,30,85,17,1.0,D,2.5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3260,83,47,93,2.0,A,3.9,0,0,0,0,2,0,0,0,0,0,1.0,3.336986301369863,0,0,0,0,0,0,1
3103,65,78,42,1.0,A,3.76,0,0,0,0,1,0,0,0,0,1,0.0,1.5041095890410958,0,0,0,0,0,1,0
3410,93,55,82,3.0,R,3.83,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2107,87,15,56,2.0,D,2.96,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
3135,69,17,60,1.0,A,3.52,0,0,0,0,0,0,0,0,0,0,0.0,9.682191780821919,0,1,0,0,0,0,0
2949,95,78,35,3.0,A,3.71,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1723,58,13,78,1.0,D,3.33,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2999,42,93,7,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4000,93,54,82,4.0,A,3.55,0,0,0,0,0,0,0,0,0,0,0.0,7.756164383561644,0,1,0,0,0,0,0
2721,68,70,42,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,2.252054794520548,0,0,0,0,0,1,0
2322,63,98,15,1.0,R,4.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
2866,72,97,42,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2656,47,97,0,1.0,R,3.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2722,99,91,82,4.0,A,3.69,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0,1
2860,75,39,42,3.0,A,3.36,0,0,0,0,0,0,0,0,0,0,0.0,1.2465753424657535,0,0,0,1,0,0,0
3837,65,61,41,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3259,61,38,18,3.0,A,3.78,0,0,0,0,0,0,0,0,0,0,0.0,1.9205479452054794,0,1,0,0,0,0,0
4013,80,96,82,1.0,R,4.0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
4099,47,72,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2671,55,70,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1837,95,80,93,3.0,R,3.86,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1529,89,65,54,4.0,R,3.4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3826,93,86,82,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4256,47,90,17,3.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4307,83,90,59,1.0,R,3.6,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1209,91,68,73,4.0,R,3.97,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3704,98,91,82,3.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3673,35,81,8,1.0,D,2.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2478,90,75,56,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
2411,81,48,56,1.0,A,4.0,1,0,0,0,2,0,0,0,0,0,1.0,3.8328767123287673,0,0,0,1,0,0,0
3089,65,97,18,2.0,D,3.67,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1206,94,30,26,2.0,R,3.8,0,0,0,0,2,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2425,45,40,15,2.0,R,3.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3185,83,8,82,1.0,A,3.6,0,0,0,2,1,0,0,0,0,0,0.0,14.835616438356164,0,0,0,1,0,0,0
3849,48,97,18,1.0,R,3.43,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3952,99,86,82,4.0,R,3.98,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2784,85,93,42,4.0,R,4.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1935,70,22,14,1.0,R,2.88,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3904,65,90,59,1.0,D,3.0,1,0,0,0,1,2,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
4032,61,74,59,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2840,95,87,59,1.0,R,3.0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3395,96,73,93,3.0,R,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2550,34,97,17,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2992,23,97,42,2.0,D,3.0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,0,0,0,0,0,1,0
3723,96,91,60,3.0,R,3.33,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
2822,95,76,42,4.0,A,3.69,0,0,0,0,0,0,0,0,0,1,0.0,9.342465753424657,0,0,0,0,0,1,0
4321,98,74,59,4.0,D,2.76,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3835,23,80,17,1.0,D,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4306,91,72,98,4.0,A,3.63,0,0,0,0,0,0,0,0,0,1,0.0,2.334246575342466,0,0,0,0,0,0,1
4246,73,50,82,1.0,R,3.35,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
1977,89,10,80,4.0,A,2.64,0,0,0,1,1,0,0,0,0,0,0.0,3.7616438356164386,0,0,1,0,0,0,0
1931,54,32,38,4.0,A,3.69,0,0,0,0,0,0,0,1,0,0,0.0,2.328767123287671,0,0,0,0,0,0,1
