GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Competition,Gender,Ethnicity,First Generation,work_experience_int
90,20,82,1.0,R,3.73,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
64,89,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
80,91,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
60,95,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
75,93,59,1.0,R,3.58,0,0,0,0,1,1,0,0,0,0,Female,Not Reported,0.0,0.0
38,93,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
64,95,17,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
55,97,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,93,17,4.0,D,3.0,0,0,0,0,0,0,1,1,0,0,Male,Not Reported,0.0,0.0
38,79,17,4.0,R,3.93,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
38,51,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
82,31,59,4.0,A,3.96,0,0,1,0,0,2,0,0,0,1,Female,White,0.0,702.0
68,70,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,822.0
99,91,82,1.0,A,3.69,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,365.0
64,76,82,1.0,A,3.63,0,0,1,0,0,0,2,0,0,0,Male,Black or African American,0.0,822.0
95,51,59,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Asian,1.0,1582.0
23,97,7,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
94,79,93,2.0,R,3.96,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
82,95,42,1.0,R,4.0,0,0,0,0,0,2,0,0,1,0,Male,Not Reported,0.0,0.0
26,87,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,70,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,51,82,1.0,R,3.96,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
51,89,17,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
34,63,17,2.0,R,3.82,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
68,95,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
64,70,17,4.0,R,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
51,91,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
68,85,17,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
98,20,98,3.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
30,97,42,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
85,73,0,4.0,D,3.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
47,85,17,1.0,D,3.59,0,0,1,0,0,1,0,0,0,0,Male,Asian,0.0,0.0
90,51,82,2.0,R,3.6,0,0,0,0,1,1,0,0,0,0,Male,White,0.0,0.0
89,52,30,3.0,R,3.85,0,0,0,0,0,1,0,1,0,0,Female,White,0.0,1249.0
58,93,35,4.0,D,2.7,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
54,94,56,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,608.0
71,56,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
90,71,98,2.0,R,3.85,0,0,0,0,0,1,0,0,0,0,Male,White,0.0,0.0
68,51,59,2.0,R,3.87,0,0,0,0,1,1,0,1,0,0,Female,White,0.0,0.0
82,76,42,4.0,R,3.0,0,0,0,0,0,0,0,2,0,0,Female,Not Reported,0.0,0.0
95,76,93,1.0,R,3.85,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
64,35,59,4.0,R,3.74,0,0,0,0,0,0,1,0,1,0,Female,White,0.0,0.0
30,85,17,1.0,A,3.29,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,730.0
68,70,93,1.0,R,3.69,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,0.0
88,70,93,2.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
85,79,82,1.0,A,3.44,0,0,1,0,0,1,0,0,0,0,Female,Hispanic,0.0,1794.0
55,97,17,2.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
85,67,93,2.0,R,3.91,0,0,0,0,1,0,0,0,0,0,Male,White,0.0,0.0
90,87,59,1.0,R,3.24,0,0,0,0,0,1,0,1,0,0,Male,Not Reported,0.0,0.0
42,95,59,4.0,D,4.0,0,0,0,0,0,1,0,0,0,1,Male,Not Reported,0.0,0.0
51,43,59,2.0,D,3.36,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,97,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
60,97,42,1.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
85,39,59,1.0,A,3.56,0,0,1,0,0,0,0,1,0,0,Female,White,0.0,3833.0
75,97,17,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
85,93,42,1.0,R,4.0,0,0,0,0,0,1,0,1,0,0,Male,Not Reported,0.0,0.0
51,97,42,3.0,A,4.0,0,0,1,0,0,0,0,2,0,0,Female,Not Reported,0.0,123.0
85,93,0,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
60,31,42,4.0,D,2.97,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
72,85,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
68,93,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
82,97,42,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
85,89,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
82,97,42,3.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
60,87,17,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
51,97,17,1.0,R,3.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
34,97,17,4.0,D,3.33,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
30,8,7,3.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
68,27,82,1.0,R,3.78,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
60,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,1,0,Male,Not Reported,0.0,0.0
90,67,98,2.0,A,3.9,0,0,0,0,0,1,0,0,1,0,Female,White,0.0,31.0
85,47,59,2.0,D,2.87,0,0,0,0,0,1,0,0,0,0,Female,Hispanic,0.0,0.0
60,82,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
72,95,59,4.0,R,3.9,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
75,85,0,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
60,39,82,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
82,85,59,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
55,82,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
64,95,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
68,89,17,2.0,D,3.0,0,0,0,0,0,1,2,0,0,0,Male,Not Reported,0.0,0.0
34,63,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
19,97,17,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,Male,Not Reported,0.0,0.0
64,39,59,4.0,A,3.06,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,214.0
42,89,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
82,47,59,2.0,R,3.79,0,0,0,0,0,2,1,0,0,0,Female,Hispanic,0.0,0.0
60,97,17,4.0,R,3.58,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
51,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
95,76,42,1.0,A,3.69,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,3410.0
85,51,93,1.0,A,3.47,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,1.0,1583.0
75,39,59,4.0,A,2.93,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
33,37,56,2.0,A,3.39,1,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,3165.0
64,76,17,4.0,D,3.07,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
67,32,38,4.0,A,3.76,0,0,1,0,1,0,0,0,0,0,Female,Hispanic,0.0,1429.0
42,79,17,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,822.0
38,91,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,97,59,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
90,70,59,1.0,R,3.5,0,0,0,0,1,0,1,0,0,0,Female,White,0.0,0.0
30,97,42,4.0,D,3.0,0,0,0,0,0,1,0,0,0,2,Male,Asian,0.0,0.0
68,24,82,4.0,A,3.14,0,0,1,0,0,0,0,1,0,0,Male,Black or African American,0.0,1064.0
80,93,42,4.0,D,3.0,0,0,0,0,0,1,0,1,0,1,Male,Not Reported,0.0,0.0
95,87,59,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
95,93,82,2.0,R,3.96,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
80,82,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
85,51,82,2.0,A,3.79,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,92.0
34,59,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,63,82,4.0,A,3.88,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,1643.0
97,39,59,4.0,A,3.7,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,2131.0
68,93,59,4.0,D,3.33,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
34,97,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
60,82,42,4.0,R,3.0,0,0,0,0,1,0,0,0,0,0,Male,Not Reported,0.0,0.0
51,97,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
82,93,17,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
75,39,42,2.0,A,3.36,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,455.0
42,95,17,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
55,97,42,3.0,R,4.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
55,85,17,4.0,D,4.0,0,0,0,0,1,0,0,0,0,1,Female,Not Reported,0.0,0.0
68,59,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
72,97,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
51,20,59,1.0,D,2.79,0,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
34,76,17,3.0,A,4.0,1,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,2191.0
34,97,42,4.0,D,3.64,0,0,0,0,0,1,0,1,0,1,Female,Not Reported,0.0,0.0
72,10,42,4.0,A,3.38,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,851.0
60,95,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
51,95,17,4.0,D,3.0,0,0,0,0,0,0,0,2,0,0,Female,Not Reported,0.0,0.0
75,12,59,2.0,D,3.47,0,0,0,0,0,0,0,0,0,0,Male,Hispanic,0.0,0.0
68,97,17,3.0,R,4.0,0,0,0,0,0,1,0,0,1,0,Female,Not Reported,0.0,0.0
60,93,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
55,82,59,2.0,D,3.38,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
34,87,17,3.0,R,3.84,0,0,0,0,0,1,0,0,0,2,Female,Asian,0.0,0.0
88,63,93,1.0,A,3.87,0,0,1,0,0,1,0,0,0,0,Female,White,1.0,4778.0
82,35,0,1.0,A,3.97,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,1980.0
73,72,78,1.0,A,3.16,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,578.0
80,31,0,1.0,A,3.86,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,304.0
80,55,93,1.0,R,3.8,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
99,78,93,1.0,R,3.95,0,0,0,0,0,2,0,0,0,0,Female,Asian,0.0,0.0
98,48,93,1.0,R,3.88,0,0,0,0,0,2,0,0,1,0,Male,White,0.0,0.0
50,86,15,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
67,95,15,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
85,79,59,4.0,A,3.0,0,0,0,0,0,0,1,0,0,0,Female,Not Reported,0.0,0.0
95,55,93,4.0,R,3.8,0,0,0,0,1,1,0,0,0,0,Male,White,0.0,0.0
51,73,59,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1552.0
90,59,93,2.0,R,3.92,0,0,0,0,0,1,2,0,0,0,Female,Hispanic,0.0,0.0
94,51,93,1.0,R,3.62,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
19,79,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
85,51,93,1.0,R,3.87,0,0,0,0,0,0,1,0,0,0,Female,White,0.0,0.0
51,97,17,4.0,R,3.0,0,0,0,0,0,0,1,0,0,2,Female,Not Reported,0.0,0.0
68,85,17,3.0,R,4.0,0,0,0,0,1,1,0,0,0,0,Female,Not Reported,0.0,0.0
98,70,98,4.0,R,3.25,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,2741.0
88,47,98,2.0,R,3.94,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
88,97,42,1.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
60,91,42,4.0,A,3.67,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1433.0
64,63,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,43,82,2.0,A,3.79,0,0,1,0,0,2,0,0,0,0,Female,White,0.0,2219.0
82,95,0,4.0,A,4.0,1,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,183.0
26,93,59,3.0,D,3.0,0,0,0,0,1,1,0,0,0,0,Female,Not Reported,0.0,0.0
68,97,42,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
75,31,98,4.0,R,3.87,0,0,0,0,0,0,0,0,0,0,Male,Black or African American,0.0,0.0
60,97,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
64,79,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
42,82,7,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
51,17,2,4.0,R,3.75,0,0,0,0,0,2,0,0,0,0,Male,White,0.0,0.0
64,97,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
23,76,7,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
51,70,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
64,31,98,4.0,A,3.48,0,0,1,0,0,0,0,0,0,0,Female,White,1.0,1706.0
68,95,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
95,89,82,3.0,A,3.62,0,0,1,0,0,1,0,0,0,0,Male,White,0.0,519.0
64,70,59,2.0,A,3.93,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,912.0
47,24,82,3.0,A,3.24,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1369.0
90,70,59,3.0,A,3.98,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,1767.0
60,82,42,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,396.0
55,95,42,4.0,A,4.0,0,0,0,0,0,1,0,0,0,1,Male,Not Reported,0.0,0.0
55,95,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,2,Male,Not Reported,0.0,0.0
85,91,42,3.0,R,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
55,89,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
60,97,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
34,87,17,1.0,A,3.46,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
47,55,93,2.0,A,3.15,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,2559.0
92,85,82,1.0,A,3.81,0,0,1,0,0,0,0,0,0,0,Male,Hispanic,0.0,153.0
95,78,35,2.0,A,3.71,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
92,64,93,4.0,R,3.92,1,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
97,48,80,4.0,A,3.94,0,0,1,0,0,3,0,0,0,0,Female,White,0.0,2407.0
94,90,56,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
96,64,80,1.0,R,3.71,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
68,97,59,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
75,97,59,4.0,D,4.0,0,0,0,0,0,1,2,0,0,0,Male,Not Reported,0.0,0.0
75,43,59,2.0,A,3.11,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,3410.0
51,20,59,2.0,R,3.95,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
72,76,59,4.0,A,3.46,1,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,729.0
23,87,42,4.0,A,3.67,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
64,97,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,62.0
47,43,59,2.0,A,3.64,0,0,1,0,0,1,1,1,0,0,Male,White,0.0,518.0
68,35,82,2.0,R,3.24,0,0,0,0,0,0,0,0,0,0,Male,Hispanic,0.0,0.0
85,95,7,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,90.0
94,70,93,1.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,365.0
88,93,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
98,67,93,1.0,A,3.86,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,1006.0
26,97,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
55,95,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
68,27,59,4.0,A,3.78,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
26,97,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,70,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1004.0
51,97,17,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Asian,0.0,0.0
55,93,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
51,51,82,2.0,A,3.83,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1308.0
47,79,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
68,93,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,97,42,4.0,R,3.0,0,0,0,0,0,1,0,1,0,0,Female,Not Reported,0.0,0.0
19,95,7,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
34,85,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
60,95,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
23,97,42,3.0,D,3.0,0,0,0,0,0,0,0,0,2,0,Male,Not Reported,0.0,0.0
47,87,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,122.0
94,63,93,1.0,R,3.37,0,0,0,0,0,0,1,0,0,0,Male,White,0.0,0.0
82,97,17,4.0,D,3.0,0,0,0,0,0,1,1,0,1,0,Female,Not Reported,0.0,0.0
80,70,42,4.0,R,3.5,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
94,63,98,2.0,R,2.96,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
38,97,42,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,93,7,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
60,97,42,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,Female,Not Reported,0.0,0.0
37,78,15,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
90,79,93,2.0,A,3.89,0,0,1,0,0,3,0,0,0,0,Male,White,0.0,1188.0
34,87,7,4.0,A,3.66,0,0,1,0,0,0,0,0,0,1,Female,Not Reported,0.0,121.0
72,79,17,2.0,R,3.93,0,0,0,0,0,1,0,0,0,0,Male,Asian,0.0,0.0
90,45,56,1.0,A,3.41,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,1857.0
27,94,60,2.0,R,3.56,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,59,93,4.0,A,3.63,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,943.0
48,91,60,2.0,D,3.17,0,0,1,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
20,69,18,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
48,97,42,4.0,D,3.0,0,0,0,0,0,1,2,0,0,0,Male,Not Reported,0.0,0.0
17,73,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,76,18,0.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
19,76,17,4.0,A,3.59,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,24,18,3.0,D,2.78,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
80,27,60,1.0,A,3.54,0,0,1,0,0,1,0,0,1,0,Female,White,0.0,426.0
86,69,82,2.0,A,3.15,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,1068.0
52,14,42,4.0,D,2.86,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
76,20,18,2.0,A,3.5,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
94,38,82,1.0,A,3.59,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,3226.0
86,16,72,4.0,A,3.21,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
7,31,2,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
85,17,59,2.0,D,2.33,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
83,84,60,4.0,D,2.0,0,0,0,0,0,0,1,0,1,0,Male,Not Reported,0.0,0.0
56,92,18,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1369.0
52,92,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
0,0,0,4.0,A,3.59,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,66,60,1.0,A,2.36,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1126.0
52,73,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,78,99,2.0,A,3.92,0,1,0,0,0,0,0,0,0,0,Female,White,0.0,3864.0
56,14,18,1.0,A,3.1,0,0,1,0,0,0,0,0,0,0,Male,Hispanic,1.0,578.0
99,79,93,1.0,A,3.79,1,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
97,8,80,2.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
39,73,42,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,69,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1157.0
39,94,60,4.0,D,3.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
48,76,60,4.0,D,2.5,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,43,82,1.0,A,3.42,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,792.0
73,84,42,4.0,R,2.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
94,30,82,3.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1616.0
48,76,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,78,18,2.0,D,3.07,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,92,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
17,10,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,59,0,1.0,R,3.8,0,0,1,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
97,63,59,2.0,A,3.89,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
23,63,17,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
